FarmID,category,Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,geometry
1331001,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-11 0:00:00,2024-12-03 0:00:00,98,187,Soybean,Wheat,Drilling,Sprinkler,Groundwater,4,45,24,Rabi,"POLYGON ((78.10440218076697 19.046395620153067, 78.10516785509455 19.04632002810162, 78.10511664757583 19.045920121764922, 78.10435097324824 19.046061552054727, 78.10440218076697 19.046395620153067))"
1331002,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-02-11 0:00:00,2024-10-04 0:00:00,89,189,Soybean,Wheat,Seed Drilling,Sprinkler,Rainfed,2,58,24,Rabi,"POLYGON ((78.10277451320752 19.04730882090363, 78.10309760826613 19.04721737890591, 78.10283913221924 19.046869899314572, 78.1026196714247 19.046979629711835, 78.10277451320752 19.04730882090363))"
1331003,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-11 0:00:00,2024-04-26 0:00:00,75,195,Wheat,Soybean,Drilling,Drip,Groundwater,5,46,20,Rabi,"POLYGON ((78.10229048023291 19.04882066193261, 78.10288058592486 19.048623147217533, 78.10280987077995 19.04835613658419, 78.10251603716061 19.04848049770109, 78.10242703361617 19.048530485993176, 78.10221488818146 19.04861827031099, 78.10229048023291 19.04882066193261))"
1331004,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-10-12 0:00:00,2024-04-25 0:00:00,76,107,Soybean,Wheat,Drilling,Drip,Canal,3,45,23,Rabi,"POLYGON ((78.11200771652396 19.048369548077186, 78.11249784563174 19.048396371063184, 78.11230033091667 19.046943052912752, 78.11202478569687 19.046974752805298, 78.11197357817815 19.047135690721284, 78.11200771652396 19.048369548077186))"
1331005,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-30 0:00:00,2024-04-16 0:00:00,74,150,Wheat,Soybean,Seed Drilling,Drip,Groundwater,2,48,22,Rabi,"POLYGON ((78.12128359277271 19.059771755579575, 78.1215591379925 19.059630325289767, 78.12145672295506 19.05943281057469, 78.12141283079615 19.059445002841056, 78.1211689854689 19.05952791025232, 78.12128359277271 19.059771755579575))"
1331006,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-14 0:00:00,2024-04-24 0:00:00,90,168,Soybean,Wheat,Seed Drilling,Sprinkler,Rainfed,4,49,24,Rabi,"POLYGON ((78.12148476516768 19.060207019488722, 78.12177372188047 19.060072904558734, 78.1217005682823 19.05989002056329, 78.12139210394332 19.0600314508531, 78.12148476516768 19.060207019488722))"
740804,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-21 0:00:00,2024-02-03 0:00:00,87,250,Wheat,Soybean,Drilling,Sprinkler,Groundwater,2,49,21,Rabi,"POLYGON ((78.12106413197814 19.060356984364983, 78.1214091731162 19.060219211755083, 78.12132382725167 19.06003754698628, 78.12100804755288 19.06016800423636, 78.12106413197814 19.060356984364983))"
1331008,Diseased,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-28 0:00:00,2024-03-24 0:00:00,92,208,Soybean,Wheat,Broadcasting,Drip,Groundwater,4,53,20,Rabi,"POLYGON ((78.11072387087596 19.072194455776526, 78.11086530116577 19.07210423300544, 78.1106007289857 19.07145438520831, 78.1104361333898 19.07152022344667, 78.11072387087596 19.072194455776526))"
1332109,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-28 0:00:00,2024-04-23 0:00:00,81,216,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,2,55,22,Rabi,"POLYGON ((78.1108701780723 19.070752110665822, 78.11123106915663 19.070613118829286, 78.11093113940412 19.069913282740067, 78.11048246400196 19.07006934374951, 78.11063608655813 19.070371711955303, 78.1108701780723 19.070752110665822))"
1331009,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-24 0:00:00,2024-04-29 0:00:00,75,107,Soybean,Wheat,Seed Drilling,Drip,Groundwater,2,59,25,Rabi,"POLYGON ((78.11132616883425 19.07055703440402, 78.11188945154021 19.07026929691786, 78.11163341394659 19.069888898207346, 78.11132129192771 19.070008382417697, 78.11110183113318 19.07008641292242, 78.11118230009117 19.070283927637494, 78.11132616883425 19.07055703440402))"
1331010,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-01-12 0:00:00,2024-04-25 0:00:00,96,178,Wheat,Soybean,Seed Drilling,Drip,Canal,3,54,21,Rabi,"POLYGON ((78.10282937840608 19.072166413563885, 78.10315978882451 19.072116425271798, 78.10312199279879 19.071826249332368, 78.1027830477939 19.071905499063725, 78.10282937840608 19.072166413563885))"
250361,Stressed,Maize,Telangana,Nirmal,Bhainsa,2023-11-25 0:00:00,2024-03-26 0:00:00,70,154,Soybean,Wheat,Drilling,Drip,Rainfed,2,54,21,Rabi,"POLYGON ((78.05390425194632 19.117046146044757, 78.0544212040401 19.116863262049318, 78.05434561198865 19.116458478806074, 78.05377013701633 19.1166072244557, 78.05390425194632 19.117046146044757))"
1331012,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-11-25 0:00:00,2024-09-04 0:00:00,73,162,Wheat,Soybean,Seed Drilling,Drip,Groundwater,2,45,25,Rabi,"POLYGON ((78.0533117078011 19.117209522414015, 78.05356043003489 19.117141245722387, 78.05345069963764 19.11668769341369, 78.0532141696702 19.116765723918416, 78.0533117078011 19.117209522414015))"
1331013,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-06-11 0:00:00,2024-03-30 0:00:00,88,106,Wheat,Soybean,Seed Drilling,Drip,Canal,3,43,23,Rabi,"POLYGON ((78.05321173121692 19.116680378053875, 78.054733326059 19.11625121027791, 78.05467724163373 19.116134164520826, 78.05317515441783 19.116558455390248, 78.05321173121692 19.116680378053875))"
1331014,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-11-19 0:00:00,2024-07-03 0:00:00,81,142,Wheat,Soybean,Drilling,Drip,Groundwater,4,48,23,Rabi,"POLYGON ((78.05450654990464 19.116880331222227, 78.05485037181607 19.116780354638053, 78.05485037181607 19.11668037805388, 78.05445046547938 19.116668185787514, 78.05450654990464 19.116880331222227))"
1331015,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-09-11 0:00:00,2024-12-04 0:00:00,84,246,Wheat,Soybean,Drilling,Sprinkler,Groundwater,3,60,24,Rabi,"POLYGON ((78.05495278685352 19.116714516399693, 78.05506251725078 19.116629170535155, 78.05494059458715 19.11630729470318, 78.05484305645625 19.11632436387609, 78.05495278685352 19.116714516399693))"
1331016,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-11-13 0:00:00,2024-03-19 0:00:00,72,161,Wheat,Soybean,Seed Drilling,Drip,Canal,5,53,24,Rabi,"POLYGON ((78.05351166096943 19.117967881381777, 78.05389205967995 19.118021527353772, 78.05402373615668 19.117967881381777, 78.05382134453505 19.117187576334562, 78.0536482143527 19.117268045292555, 78.05334096924037 19.117316814358006, 78.05351166096943 19.117967881381777))"
1331017,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-02-12 0:00:00,2024-04-18 0:00:00,92,185,Wheat,Soybean,Drilling,Drip,Rainfed,2,56,21,Rabi,"POLYGON ((78.05267527149702 19.114739369248934, 78.05367016043222 19.1145028392815, 78.05360188374058 19.114202909528977, 78.05262650243156 19.114458947122593, 78.05267527149702 19.114739369248934))"
1331018,Pests,Maize,Telangana,Nirmal,Bhainsa,2023-01-11 0:00:00,2024-01-04 0:00:00,96,166,Wheat,Soybean,Drilling,Sprinkler,Canal,4,58,21,Rabi,"POLYGON ((78.05261674861848 19.114376039711324, 78.05358481456767 19.114137071290617, 78.0535555531284 19.113959064201723, 78.0525704180063 19.11417120963643, 78.05261674861848 19.114376039711324))"
1331019,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-12-23 0:00:00,2024-04-03 0:00:00,97,184,Wheat,Soybean,Broadcasting,Sprinkler,Rainfed,4,60,24,Rabi,"POLYGON ((78.05903231917854 19.124509032285356, 78.05935663346378 19.12440052111473, 78.05924934151979 19.12388113056768, 78.05895672712708 19.12400427245794, 78.05903231917854 19.124509032285356))"
1331020,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-11-27 0:00:00,2024-03-13 0:00:00,95,200,Wheat,Soybean,Drilling,Sprinkler,Rainfed,5,48,25,Rabi,"POLYGON ((78.06030763024009 19.125330791038202, 78.06077825172169 19.125191799201666, 78.06060999844588 19.124660216388254, 78.060271053441 19.1247626314257, 78.06030763024009 19.125330791038202))"
1331021,Stressed,Maize,Telangana,Nirmal,Bhainsa,2023-06-12 0:00:00,2024-03-18 0:00:00,89,146,Wheat,Soybean,Drilling,Sprinkler,Canal,3,41,24,Rabi,"POLYGON ((78.05746805140423 19.126726805536727, 78.05783138094183 19.12664024044555, 78.05763386622677 19.125985515741874, 78.05727053668915 19.1260940269125, 78.05746805140423 19.126726805536727))"
1331022,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-04-11 0:00:00,2024-09-03 0:00:00,100,139,Wheat,Soybean,Drilling,Drip,Canal,5,40,21,Rabi,"POLYGON ((78.0541785779396 19.129005540119906, 78.05450411145148 19.12895189414791, 78.05436268116168 19.12859953765003, 78.05406884754234 19.12860807223648, 78.0541785779396 19.129005540119906))"
1331023,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-12-30 0:00:00,2024-02-03 0:00:00,97,217,Soybean,Wheat,Drilling,Drip,Groundwater,3,47,22,Rabi,"POLYGON ((78.05911766504315 19.133458155795562, 78.05944197932838 19.133404509823563, 78.05928835677221 19.132753442799796, 78.05901281155242 19.132836350211065, 78.05911766504315 19.133458155795562))"
1331024,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-12-11 0:00:00,2024-12-03 0:00:00,77,228,Wheat,Soybean,Drilling,Sprinkler,Canal,2,45,21,Rabi,"POLYGON ((78.05818007975985 19.137749833555237, 78.05845806343292 19.137681556863605, 78.05833370231602 19.13696709005475, 78.05799475731114 19.13705243591929, 78.05818007975985 19.137749833555237))"
1331025,Pests,Maize,Telangana,Nirmal,Bhainsa,2023-12-12 0:00:00,2024-12-04 0:00:00,80,129,Soybean,Wheat,Drilling,Sprinkler,Groundwater,3,45,22,Rabi,"POLYGON ((78.05747780521736 19.137821767926777, 78.05783260016851 19.137770560408054, 78.05771067750489 19.137377969431174, 78.05738026708646 19.137445026896167, 78.05747780521736 19.137821767926777))"
1331026,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-11-12 0:00:00,2024-04-03 0:00:00,85,230,Soybean,Wheat,Broadcasting,Drip,Groundwater,4,49,22,Rabi,"POLYGON ((78.05581599931214 19.13704877823939, 78.05673895387581 19.1368037136855, 78.05668774635708 19.136575718304513, 78.05574406494061 19.13681956363177, 78.05581599931214 19.13704877823939))"
1331027,Diseased,Maize,Telangana,Nirmal,Bhainsa,2023-11-23 0:00:00,2024-03-04 0:00:00,78,118,Soybean,Wheat,Drilling,Drip,Canal,5,49,21,Rabi,"POLYGON ((78.05382256376186 19.135591802409046, 78.0540395861031 19.1354759758786, 78.05382987912166 19.134940735385275, 78.05355921080842 19.135074850315267, 78.05382256376186 19.135591802409046))"
1331028,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-12-18 0:00:00,2024-07-03 0:00:00,72,116,Wheat,Soybean,Broadcasting,Drip,Canal,3,54,20,Rabi,"POLYGON ((78.05364211821968 19.13568568286004, 78.05378598696277 19.135617406168407, 78.05351044174297 19.1351028925279, 78.05332268084099 19.13520408833871, 78.05364211821968 19.13568568286004))"
1331029,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-11-13 0:00:00,2024-04-23 0:00:00,74,194,Soybean,Wheat,Seed Drilling,Drip,Rainfed,5,58,24,Rabi,"POLYGON ((78.05142800264824 19.13696099392157, 78.05158772133758 19.13688540187012, 78.0514974985665 19.136668379528864, 78.05132436838414 19.13673177931395, 78.05142800264824 19.13696099392157))"
937394,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-12-29 0:00:00,2024-11-03 0:00:00,89,198,Soybean,Wheat,Broadcasting,Sprinkler,Groundwater,4,50,23,Rabi,"POLYGON ((78.049967369138 19.138953210245234, 78.0507306050123 19.13873618790398, 78.0507037820263 19.13835335074019, 78.05054284411031 19.13836066610001, 78.05045993669904 19.13805585944094, 78.04971133154439 19.138309458581283, 78.049967369138 19.138953210245234))"
1331031,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-11-14 0:00:00,2024-03-18 0:00:00,83,231,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,2,60,21,Rabi,"POLYGON ((78.04979423895564 19.140355320876942, 78.05043555216632 19.140201698320773, 78.05018682993251 19.139533562124097, 78.0495138168293 19.139665238600813, 78.04979423895564 19.140355320876942))"
1331032,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-12-14 0:00:00,2024-03-14 0:00:00,97,147,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,2,56,22,Rabi,"POLYGON ((78.04939920952549 19.14119658725597, 78.04995273841836 19.140967372648348, 78.04963573949293 19.140230959760043, 78.04898467246916 19.140452859007844, 78.04939920952549 19.14119658725597))"
1331092,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-02-11 0:00:00,2024-03-20 0:00:00,82,220,Soybean,Wheat,Seed Drilling,Drip,Groundwater,4,53,25,Rabi,"POLYGON ((78.05284230554632 19.14180498134745, 78.05361285678045 19.14164404343146, 78.05367625656552 19.141456282529475, 78.05359091070099 19.141014922487145, 78.05350312638318 19.14051016265973, 78.05315198911192 19.140422378341917, 78.05261552939197 19.14055893172518, 78.0526569830976 19.140971030328238, 78.05284230554632 19.14180498134745))"
1331093,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-03-11 0:00:00,2024-03-20 0:00:00,78,211,Soybean,Wheat,Drilling,Drip,Groundwater,5,50,21,Rabi,"POLYGON ((78.04386513982345 19.14042359756855, 78.04405168149881 19.14030533258483, 78.04393219728846 19.14006392571085, 78.04373224412011 19.14017243688148, 78.04386513982345 19.14042359756855))"
1331140,Healthy,Maize,Telangana,Nirmal,Basar,2023-01-11 0:00:00,2024-09-03 0:00:00,76,191,Wheat,Soybean,Seed Drilling,Drip,Groundwater,4,59,24,Rabi,"POLYGON ((77.98681508705906 18.918826108360044, 77.98748322325572 18.918721254869325, 77.98749785397536 18.91836280223826, 77.98670779511507 18.91849447871498, 77.98681508705906 18.918826108360044))"
1331141,Healthy,Maize,Telangana,Nirmal,Basar,2023-11-17 0:00:00,2024-08-04 0:00:00,84,204,Wheat,Soybean,Seed Drilling,Drip,Rainfed,4,48,23,Rabi,"POLYGON ((77.98981194613101 18.913966270987878, 77.9900972451639 18.913934571095336, 77.9901240681499 18.912925051440507, 77.98979731541138 18.912951874426504, 77.98981194613101 18.913966270987878))"
1331142,Healthy,Maize,Telangana,Nirmal,Mudhole,2023-12-30 0:00:00,2024-04-28 0:00:00,98,184,Soybean,Wheat,Drilling,Sprinkler,Rainfed,3,43,23,Rabi,"POLYGON ((78.01770785156883 18.925061233377928, 78.0183857415786 18.924961256793754, 78.01830771107387 18.924632065601962, 78.01765420559684 18.924805195784312, 78.01770785156883 18.925061233377928))"
1331143,Healthy,Maize,Telangana,Nirmal,Mudhole,2023-01-12 0:00:00,2024-03-19 0:00:00,91,228,Soybean,Wheat,Broadcasting,Drip,Groundwater,2,54,21,Rabi,"POLYGON ((78.02513538023696 18.926485290089097, 78.02598640042908 18.926299967640382, 78.02592056219072 18.926056122313128, 78.02508661117152 18.92624876012166, 78.02513538023696 18.926485290089097))"
1331144,Healthy,Maize,Telangana,Nirmal,Tanoor,2023-12-25 0:00:00,2024-09-04 0:00:00,82,132,Wheat,Soybean,Broadcasting,Drip,Canal,2,42,21,Rabi,"POLYGON ((77.8349579710585 18.957885252879567, 77.83561391498881 18.957765768669216, 77.83554807675046 18.957412192944698, 77.83486530983414 18.957573130860684, 77.8349579710585 18.957885252879567))"
1331145,Diseased,Maize,Telangana,Nirmal,Tanoor,2023-09-12 0:00:00,2024-03-30 0:00:00,82,167,Wheat,Soybean,Broadcasting,Sprinkler,Rainfed,5,56,24,Rabi,"POLYGON ((77.8348043485023 18.96036759831101, 77.83515792422682 18.96017496050248, 77.83480191004902 18.95939709390854, 77.83448978803014 18.95949219358617, 77.8348043485023 18.96036759831101))"
1331146,Healthy,Maize,Telangana,Nirmal,Tanoor,2023-11-27 0:00:00,2024-04-20 0:00:00,97,237,Wheat,Soybean,Broadcasting,Sprinkler,Rainfed,5,42,25,Rabi,"POLYGON ((77.85329270121468 18.97052375619114, 77.85413152914045 18.970748093892215, 77.85404862172918 18.970026311723544, 77.85329270121468 18.970150672840443, 77.85329270121468 18.97052375619114))"
1331147,Healthy,Maize,Telangana,Nirmal,Tanoor,2023-12-26 0:00:00,2024-04-03 0:00:00,78,167,Wheat,Soybean,Broadcasting,Sprinkler,Canal,2,47,25,Rabi,"POLYGON ((77.85999844771415 18.968570555119847, 77.8604910152752 18.968455947816036, 77.86040566941065 18.968053603026068, 77.85992285566269 18.968117002811155, 77.85999844771415 18.968570555119847))"
1331148,Healthy,Maize,Telangana,Nirmal,Tanoor,2023-07-11 0:00:00,2024-04-17 0:00:00,93,249,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,4,42,21,Rabi,"POLYGON ((77.8620784483556 18.974908095175174, 77.86241495490722 18.97509829453043, 77.86284412268319 18.975015387119164, 77.8625320006643 18.97428141268413, 77.86200529475744 18.974269220417767, 77.8620784483556 18.974908095175174))"
1332111,Stressed,Maize,Telangana,Nirmal,Bhainsa,2023-11-17 0:00:00,2024-06-04 0:00:00,84,171,Wheat,Soybean,Broadcasting,Drip,Groundwater,2,42,22,Rabi,"POLYGON ((77.9268364519144 19.054935693126602, 77.92793863279358 19.05503810816405, 77.92815321668157 19.053545774761258, 77.92711931249401 19.05358966692016, 77.92707054342856 19.054282187649562, 77.9268364519144 19.054935693126602))"
1331149,Stressed,Maize,Telangana,Nirmal,Bhainsa,2023-08-11 0:00:00,2024-03-19 0:00:00,73,183,Soybean,Wheat,Drilling,Drip,Groundwater,5,48,20,Rabi,"POLYGON ((77.93180845813711 19.062709482159452, 77.93273019347413 19.062694851439815, 77.93274482419376 19.06217058398622, 77.93180358123057 19.06221935305167, 77.93180845813711 19.062709482159452))"
1331150,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-11-19 0:00:00,2024-04-15 0:00:00,82,164,Soybean,Wheat,Drilling,Drip,Groundwater,3,57,24,Rabi,"POLYGON ((77.93733155479943 19.06352880245903, 77.93806796768773 19.063467841127213, 77.93807284459427 19.06273386669218, 77.93862637348714 19.06263876701455, 77.93845324330479 19.06200476916369, 77.93760710001922 19.0621193764675, 77.93754370023413 19.062021838336598, 77.93734374706578 19.06204134596278, 77.93733155479943 19.06352880245903))"
1332112,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-07-11 0:00:00,2024-11-04 0:00:00,96,145,Wheat,Soybean,Drilling,Sprinkler,Groundwater,5,50,20,Rabi,"POLYGON ((77.93515401602707 19.061385402032464, 77.93622693546698 19.06134394832683, 77.93616597413516 19.06029785187291, 77.93571486027975 19.06031735949909, 77.93508330088216 19.060273467340185, 77.93515401602707 19.061385402032464))"
1331151,Healthy,Maize,Telangana,Nirmal,Mudhole,2023-06-12 0:00:00,2024-09-04 0:00:00,81,212,Soybean,Wheat,Broadcasting,Drip,Groundwater,4,56,21,Rabi,"POLYGON ((77.92352747082357 19.04614994598565, 77.92435654493623 19.046118246093105, 77.92441994472132 19.045798808714405, 77.92354453999647 19.045876839219126, 77.92352747082357 19.04614994598565))"
1331152,Healthy,Maize,Telangana,Nirmal,Mudhole,2023-11-25 0:00:00,2024-05-04 0:00:00,74,143,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,4,49,23,Rabi,"POLYGON ((77.92588301668485 19.042989710544433, 77.92652676834881 19.042914118492984, 77.92669989853115 19.042697096151727, 77.92678280594242 19.042523965969377, 77.9258171784465 19.04259468111428, 77.92588301668485 19.042989710544433))"
1332113,Healthy,Maize,Telangana,Nirmal,Mudhole,2023-08-11 0:00:00,2024-04-24 0:00:00,76,137,Soybean,Wheat,Broadcasting,Drip,Canal,2,48,24,Rabi,"POLYGON ((77.92300076491672 19.038020142774997, 77.92320315653834 19.037993319789, 77.92318608736544 19.037566590466305, 77.92296174966435 19.037576344279394, 77.92300076491672 19.038020142774997))"
1331153,Pests,Maize,Telangana,Nirmal,Mudhole,2023-12-29 0:00:00,2024-08-04 0:00:00,77,244,Soybean,Wheat,Drilling,Drip,Rainfed,5,51,21,Rabi,"POLYGON ((77.91919433935828 19.041452265756092, 77.91986125632832 19.041402277464, 77.91987344859469 19.041236462641468, 77.91916507791902 19.041309616239648, 77.91919433935828 19.041452265756092))"
1331154,Healthy,Maize,Telangana,Nirmal,Mudhole,2023-03-12 0:00:00,2024-04-28 0:00:00,74,147,Wheat,Soybean,Seed Drilling,Sprinkler,Groundwater,2,48,22,Rabi,"POLYGON ((77.91774102120786 19.041847295186244, 77.91815799671745 19.041886310438606, 77.91819945042309 19.041488842555182, 77.91775809038076 19.041474211835546, 77.91774102120786 19.041847295186244))"
1331155,Healthy,Maize,Telangana,Nirmal,Mudhole,2023-11-11 0:00:00,2024-07-03 0:00:00,78,231,Soybean,Wheat,Seed Drilling,Drip,Rainfed,2,54,24,Rabi,"POLYGON ((77.91824090412871 19.043112852434692, 77.91904315525537 19.04301531430379, 77.91901145536282 19.042905583906524, 77.91821651959597 19.042990929771065, 77.91824090412871 19.043112852434692))"
1331156,Diseased,Maize,Telangana,Nirmal,Mudhole,2023-09-11 0:00:00,2024-08-04 0:00:00,83,141,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,3,50,24,Rabi,"POLYGON ((77.91872127942342 19.0457049282634, 77.91960399950808 19.045604951679227, 77.91955523044263 19.044946569295643, 77.91860667211961 19.045124576384538, 77.91872127942342 19.0457049282634))"
1331157,Healthy,Maize,Telangana,Nirmal,Bhainsa,2023-11-22 0:00:00,2024-04-16 0:00:00,95,137,Wheat,Soybean,Drilling,Sprinkler,Groundwater,2,58,25,Rabi,"POLYGON ((77.91595363495908 19.051971753173824, 77.91696803152045 19.051801061444745, 77.91677783216521 19.050791541789913, 77.91571466653838 19.05096223351899, 77.91595363495908 19.051971753173824))"
